match_id,match_team_id,phase,phase_group,raw,team,team_id,unit,value
2026-M026-SUI-BIH,2026-M026-SUI-BIH_BIH,Mid Block,Out Of Possession,14%,Bosnia and Herzegovina,BIH,%,14.0
2026-M026-SUI-BIH,2026-M026-SUI-BIH_SUI,Low Block,Out Of Possession,10%,Switzerland,SUI,%,10.0
2026-M026-SUI-BIH,2026-M026-SUI-BIH_BIH,Low Block,Out Of Possession,29%,Bosnia and Herzegovina,BIH,%,29.0
2026-M026-SUI-BIH,2026-M026-SUI-BIH_SUI,Recovery,Out Of Possession,6%,Switzerland,SUI,%,6.0
2026-M026-SUI-BIH,2026-M026-SUI-BIH_BIH,Recovery,Out Of Possession,4%,Bosnia and Herzegovina,BIH,%,4.0
2026-M026-SUI-BIH,2026-M026-SUI-BIH_SUI,Defensive Transition,Out Of Possession,16%,Switzerland,SUI,%,16.0
2026-M026-SUI-BIH,2026-M026-SUI-BIH_BIH,Defensive Transition,Out Of Possession,9%,Bosnia and Herzegovina,BIH,%,9.0
2026-M026-SUI-BIH,2026-M026-SUI-BIH_SUI,Counter-press,Out Of Possession,11%,Switzerland,SUI,%,11.0
2026-M026-SUI-BIH,2026-M026-SUI-BIH_BIH,Counter-press,Out Of Possession,7%,Bosnia and Herzegovina,BIH,%,7.0
2026-M027-CAN-QAT,2026-M027-CAN-QAT_CAN,Build Up Unopposed,In Possession,39%,Canada,CAN,%,39.0
2026-M027-CAN-QAT,2026-M027-CAN-QAT_QAT,Build Up Unopposed,In Possession,22%,Qatar,QAT,%,22.0
2026-M027-CAN-QAT,2026-M027-CAN-QAT_CAN,Build Up Opposed,In Possession,12%,Canada,CAN,%,12.0
2026-M027-CAN-QAT,2026-M027-CAN-QAT_QAT,Build Up Opposed,In Possession,11%,Qatar,QAT,%,11.0
2026-M027-CAN-QAT,2026-M027-CAN-QAT_CAN,Progression,In Possession,23%,Canada,CAN,%,23.0
2026-M027-CAN-QAT,2026-M027-CAN-QAT_QAT,Progression,In Possession,8%,Qatar,QAT,%,8.0
2026-M027-CAN-QAT,2026-M027-CAN-QAT_CAN,Final Third,In Possession,53%,Canada,CAN,%,53.0
2026-M027-CAN-QAT,2026-M027-CAN-QAT_QAT,Final Third,In Possession,1%,Qatar,QAT,%,1.0
2026-M027-CAN-QAT,2026-M027-CAN-QAT_CAN,Long Ball,In Possession,0%,Canada,CAN,%,0.0
2026-M027-CAN-QAT,2026-M027-CAN-QAT_QAT,Long Ball,In Possession,13%,Qatar,QAT,%,13.0
2026-M027-CAN-QAT,2026-M027-CAN-QAT_CAN,Attacking Transition,In Possession,9%,Canada,CAN,%,9.0
2026-M027-CAN-QAT,2026-M027-CAN-QAT_QAT,Attacking Transition,In Possession,22%,Qatar,QAT,%,22.0
2026-M027-CAN-QAT,2026-M027-CAN-QAT_CAN,Counter Attack,In Possession,1%,Canada,CAN,%,1.0
2026-M027-CAN-QAT,2026-M027-CAN-QAT_QAT,Counter Attack,In Possession,1%,Qatar,QAT,%,1.0
2026-M027-CAN-QAT,2026-M027-CAN-QAT_CAN,Set Piece,In Possession,12%,Canada,CAN,%,12.0
2026-M027-CAN-QAT,2026-M027-CAN-QAT_QAT,Set Piece,In Possession,6%,Qatar,QAT,%,6.0
2026-M027-CAN-QAT,2026-M027-CAN-QAT_CAN,High Press,Out Of Possession,8%,Canada,CAN,%,8.0
2026-M027-CAN-QAT,2026-M027-CAN-QAT_QAT,High Press,Out Of Possession,0%,Qatar,QAT,%,0.0
2026-M027-CAN-QAT,2026-M027-CAN-QAT_CAN,Mid Press,Out Of Possession,3%,Canada,CAN,%,3.0
2026-M027-CAN-QAT,2026-M027-CAN-QAT_QAT,Mid Press,Out Of Possession,0%,Qatar,QAT,%,0.0
2026-M027-CAN-QAT,2026-M027-CAN-QAT_CAN,Low Press,Out Of Possession,0%,Canada,CAN,%,0.0
2026-M027-CAN-QAT,2026-M027-CAN-QAT_QAT,Low Press,Out Of Possession,1%,Qatar,QAT,%,1.0
2026-M027-CAN-QAT,2026-M027-CAN-QAT_CAN,High Block,Out Of Possession,6%,Canada,CAN,%,6.0
2026-M027-CAN-QAT,2026-M027-CAN-QAT_QAT,High Block,Out Of Possession,0%,Qatar,QAT,%,0.0
2026-M027-CAN-QAT,2026-M027-CAN-QAT_CAN,Mid Block,Out Of Possession,18%,Canada,CAN,%,18.0
2026-M027-CAN-QAT,2026-M027-CAN-QAT_QAT,Mid Block,Out Of Possession,6%,Qatar,QAT,%,6.0
2026-M027-CAN-QAT,2026-M027-CAN-QAT_CAN,Low Block,Out Of Possession,1%,Canada,CAN,%,1.0
2026-M027-CAN-QAT,2026-M027-CAN-QAT_QAT,Low Block,Out Of Possession,56%,Qatar,QAT,%,56.0
2026-M027-CAN-QAT,2026-M027-CAN-QAT_CAN,Recovery,Out Of Possession,4%,Canada,CAN,%,4.0
2026-M027-CAN-QAT,2026-M027-CAN-QAT_QAT,Recovery,Out Of Possession,5%,Qatar,QAT,%,5.0
2026-M027-CAN-QAT,2026-M027-CAN-QAT_CAN,Defensive Transition,Out Of Possession,22%,Canada,CAN,%,22.0
2026-M027-CAN-QAT,2026-M027-CAN-QAT_QAT,Defensive Transition,Out Of Possession,9%,Qatar,QAT,%,9.0
2026-M027-CAN-QAT,2026-M027-CAN-QAT_CAN,Counter-press,Out Of Possession,15%,Canada,CAN,%,15.0
2026-M027-CAN-QAT,2026-M027-CAN-QAT_QAT,Counter-press,Out Of Possession,7%,Qatar,QAT,%,7.0
2026-M028-MEX-KOR,2026-M028-MEX-KOR_MEX,Build Up Unopposed,In Possession,39%,Mexico,MEX,%,39.0
2026-M028-MEX-KOR,2026-M028-MEX-KOR_KOR,Build Up Unopposed,In Possession,48%,Korea Republic,KOR,%,48.0
2026-M028-MEX-KOR,2026-M028-MEX-KOR_MEX,Build Up Opposed,In Possession,16%,Mexico,MEX,%,16.0
2026-M028-MEX-KOR,2026-M028-MEX-KOR_KOR,Build Up Opposed,In Possession,15%,Korea Republic,KOR,%,15.0
2026-M028-MEX-KOR,2026-M028-MEX-KOR_MEX,Progression,In Possession,17%,Mexico,MEX,%,17.0
2026-M028-MEX-KOR,2026-M028-MEX-KOR_KOR,Progression,In Possession,13%,Korea Republic,KOR,%,13.0
2026-M028-MEX-KOR,2026-M028-MEX-KOR_MEX,Final Third,In Possession,6%,Mexico,MEX,%,6.0
2026-M028-MEX-KOR,2026-M028-MEX-KOR_KOR,Final Third,In Possession,9%,Korea Republic,KOR,%,9.0
2026-M028-MEX-KOR,2026-M028-MEX-KOR_MEX,Long Ball,In Possession,6%,Mexico,MEX,%,6.0
2026-M028-MEX-KOR,2026-M028-MEX-KOR_KOR,Long Ball,In Possession,5%,Korea Republic,KOR,%,5.0
2026-M028-MEX-KOR,2026-M028-MEX-KOR_MEX,Attacking Transition,In Possession,14%,Mexico,MEX,%,14.0
2026-M028-MEX-KOR,2026-M028-MEX-KOR_KOR,Attacking Transition,In Possession,9%,Korea Republic,KOR,%,9.0
2026-M028-MEX-KOR,2026-M028-MEX-KOR_MEX,Counter Attack,In Possession,1%,Mexico,MEX,%,1.0
2026-M028-MEX-KOR,2026-M028-MEX-KOR_KOR,Counter Attack,In Possession,0%,Korea Republic,KOR,%,0.0
2026-M028-MEX-KOR,2026-M028-MEX-KOR_MEX,Set Piece,In Possession,5%,Mexico,MEX,%,5.0
2026-M028-MEX-KOR,2026-M028-MEX-KOR_KOR,Set Piece,In Possession,5%,Korea Republic,KOR,%,5.0
2026-M028-MEX-KOR,2026-M028-MEX-KOR_MEX,High Press,Out Of Possession,4%,Mexico,MEX,%,4.0
2026-M028-MEX-KOR,2026-M028-MEX-KOR_KOR,High Press,Out Of Possession,11%,Korea Republic,KOR,%,11.0
2026-M028-MEX-KOR,2026-M028-MEX-KOR_MEX,Mid Press,Out Of Possession,5%,Mexico,MEX,%,5.0
2026-M028-MEX-KOR,2026-M028-MEX-KOR_KOR,Mid Press,Out Of Possession,5%,Korea Republic,KOR,%,5.0
2026-M028-MEX-KOR,2026-M028-MEX-KOR_MEX,Low Press,Out Of Possession,0%,Mexico,MEX,%,0.0
2026-M028-MEX-KOR,2026-M028-MEX-KOR_KOR,Low Press,Out Of Possession,0%,Korea Republic,KOR,%,0.0
2026-M028-MEX-KOR,2026-M028-MEX-KOR_MEX,High Block,Out Of Possession,4%,Mexico,MEX,%,4.0
2026-M028-MEX-KOR,2026-M028-MEX-KOR_KOR,High Block,Out Of Possession,6%,Korea Republic,KOR,%,6.0
2026-M028-MEX-KOR,2026-M028-MEX-KOR_MEX,Mid Block,Out Of Possession,30%,Mexico,MEX,%,30.0
2026-M028-MEX-KOR,2026-M028-MEX-KOR_KOR,Mid Block,Out Of Possession,29%,Korea Republic,KOR,%,29.0
2026-M028-MEX-KOR,2026-M028-MEX-KOR_MEX,Low Block,Out Of Possession,22%,Mexico,MEX,%,22.0
2026-M028-MEX-KOR,2026-M028-MEX-KOR_KOR,Low Block,Out Of Possession,8%,Korea Republic,KOR,%,8.0
2026-M028-MEX-KOR,2026-M028-MEX-KOR_MEX,Recovery,Out Of Possession,4%,Mexico,MEX,%,4.0
2026-M028-MEX-KOR,2026-M028-MEX-KOR_KOR,Recovery,Out Of Possession,2%,Korea Republic,KOR,%,2.0
2026-M028-MEX-KOR,2026-M028-MEX-KOR_MEX,Defensive Transition,Out Of Possession,9%,Mexico,MEX,%,9.0
2026-M028-MEX-KOR,2026-M028-MEX-KOR_KOR,Defensive Transition,Out Of Possession,14%,Korea Republic,KOR,%,14.0
2026-M028-MEX-KOR,2026-M028-MEX-KOR_MEX,Counter-press,Out Of Possession,6%,Mexico,MEX,%,6.0
2026-M028-MEX-KOR,2026-M028-MEX-KOR_KOR,Counter-press,Out Of Possession,9%,Korea Republic,KOR,%,9.0
2026-M029-BRA-HAI,2026-M029-BRA-HAI_BRA,Build Up Unopposed,In Possession,39%,Brazil,BRA,%,39.0
2026-M029-BRA-HAI,2026-M029-BRA-HAI_HAI,Build Up Unopposed,In Possession,42%,Haiti,HAI,%,42.0
2026-M029-BRA-HAI,2026-M029-BRA-HAI_BRA,Build Up Opposed,In Possession,14%,Brazil,BRA,%,14.0
2026-M029-BRA-HAI,2026-M029-BRA-HAI_HAI,Build Up Opposed,In Possession,12%,Haiti,HAI,%,12.0
2026-M029-BRA-HAI,2026-M029-BRA-HAI_BRA,Progression,In Possession,21%,Brazil,BRA,%,21.0
2026-M029-BRA-HAI,2026-M029-BRA-HAI_HAI,Progression,In Possession,17%,Haiti,HAI,%,17.0
2026-M029-BRA-HAI,2026-M029-BRA-HAI_BRA,Final Third,In Possession,11%,Brazil,BRA,%,11.0
2026-M029-BRA-HAI,2026-M029-BRA-HAI_HAI,Final Third,In Possession,14%,Haiti,HAI,%,14.0
2026-M029-BRA-HAI,2026-M029-BRA-HAI_BRA,Long Ball,In Possession,3%,Brazil,BRA,%,3.0
2026-M029-BRA-HAI,2026-M029-BRA-HAI_HAI,Long Ball,In Possession,5%,Haiti,HAI,%,5.0
2026-M029-BRA-HAI,2026-M029-BRA-HAI_BRA,Attacking Transition,In Possession,12%,Brazil,BRA,%,12.0
2026-M029-BRA-HAI,2026-M029-BRA-HAI_HAI,Attacking Transition,In Possession,10%,Haiti,HAI,%,10.0
2026-M029-BRA-HAI,2026-M029-BRA-HAI_BRA,Counter Attack,In Possession,2%,Brazil,BRA,%,2.0
2026-M029-BRA-HAI,2026-M029-BRA-HAI_HAI,Counter Attack,In Possession,2%,Haiti,HAI,%,2.0
2026-M029-BRA-HAI,2026-M029-BRA-HAI_BRA,Set Piece,In Possession,5%,Brazil,BRA,%,5.0
2026-M029-BRA-HAI,2026-M029-BRA-HAI_HAI,Set Piece,In Possession,7%,Haiti,HAI,%,7.0
2026-M029-BRA-HAI,2026-M029-BRA-HAI_BRA,High Press,Out Of Possession,3%,Brazil,BRA,%,3.0
2026-M029-BRA-HAI,2026-M029-BRA-HAI_HAI,High Press,Out Of Possession,6%,Haiti,HAI,%,6.0
2026-M029-BRA-HAI,2026-M029-BRA-HAI_BRA,Mid Press,Out Of Possession,3%,Brazil,BRA,%,3.0
2026-M029-BRA-HAI,2026-M029-BRA-HAI_HAI,Mid Press,Out Of Possession,6%,Haiti,HAI,%,6.0
2026-M029-BRA-HAI,2026-M029-BRA-HAI_BRA,Low Press,Out Of Possession,1%,Brazil,BRA,%,1.0
2026-M029-BRA-HAI,2026-M029-BRA-HAI_HAI,Low Press,Out Of Possession,1%,Haiti,HAI,%,1.0
2026-M029-BRA-HAI,2026-M029-BRA-HAI_BRA,High Block,Out Of Possession,6%,Brazil,BRA,%,6.0
2026-M029-BRA-HAI,2026-M029-BRA-HAI_HAI,High Block,Out Of Possession,7%,Haiti,HAI,%,7.0
2026-M029-BRA-HAI,2026-M029-BRA-HAI_BRA,Mid Block,Out Of Possession,22%,Brazil,BRA,%,22.0
2026-M029-BRA-HAI,2026-M029-BRA-HAI_HAI,Mid Block,Out Of Possession,32%,Haiti,HAI,%,32.0
2026-M029-BRA-HAI,2026-M029-BRA-HAI_BRA,Low Block,Out Of Possession,29%,Brazil,BRA,%,29.0
2026-M029-BRA-HAI,2026-M029-BRA-HAI_HAI,Low Block,Out Of Possession,15%,Haiti,HAI,%,15.0
2026-M029-BRA-HAI,2026-M029-BRA-HAI_BRA,Recovery,Out Of Possession,5%,Brazil,BRA,%,5.0
2026-M029-BRA-HAI,2026-M029-BRA-HAI_HAI,Recovery,Out Of Possession,4%,Haiti,HAI,%,4.0
2026-M029-BRA-HAI,2026-M029-BRA-HAI_BRA,Defensive Transition,Out Of Possession,10%,Brazil,BRA,%,10.0
2026-M029-BRA-HAI,2026-M029-BRA-HAI_HAI,Defensive Transition,Out Of Possession,12%,Haiti,HAI,%,12.0
2026-M029-BRA-HAI,2026-M029-BRA-HAI_BRA,Counter-press,Out Of Possession,7%,Brazil,BRA,%,7.0
2026-M029-BRA-HAI,2026-M029-BRA-HAI_HAI,Counter-press,Out Of Possession,8%,Haiti,HAI,%,8.0
2026-M030-SCO-MAR,2026-M030-SCO-MAR_SCO,Build Up Unopposed,In Possession,43%,Scotland,SCO,%,43.0
2026-M030-SCO-MAR,2026-M030-SCO-MAR_MAR,Build Up Unopposed,In Possession,48%,Morocco,MAR,%,48.0
2026-M030-SCO-MAR,2026-M030-SCO-MAR_SCO,Build Up Opposed,In Possession,17%,Scotland,SCO,%,17.0
2026-M030-SCO-MAR,2026-M030-SCO-MAR_MAR,Build Up Opposed,In Possession,17%,Morocco,MAR,%,17.0
2026-M030-SCO-MAR,2026-M030-SCO-MAR_SCO,Progression,In Possession,15%,Scotland,SCO,%,15.0
2026-M030-SCO-MAR,2026-M030-SCO-MAR_MAR,Progression,In Possession,12%,Morocco,MAR,%,12.0
2026-M030-SCO-MAR,2026-M030-SCO-MAR_SCO,Final Third,In Possession,10%,Scotland,SCO,%,10.0
2026-M030-SCO-MAR,2026-M030-SCO-MAR_MAR,Final Third,In Possession,10%,Morocco,MAR,%,10.0
2026-M030-SCO-MAR,2026-M030-SCO-MAR_SCO,Long Ball,In Possession,4%,Scotland,SCO,%,4.0
2026-M030-SCO-MAR,2026-M030-SCO-MAR_MAR,Long Ball,In Possession,3%,Morocco,MAR,%,3.0
2026-M030-SCO-MAR,2026-M030-SCO-MAR_SCO,Attacking Transition,In Possession,11%,Scotland,SCO,%,11.0
2026-M030-SCO-MAR,2026-M030-SCO-MAR_MAR,Attacking Transition,In Possession,9%,Morocco,MAR,%,9.0
2026-M030-SCO-MAR,2026-M030-SCO-MAR_SCO,Counter Attack,In Possession,1%,Scotland,SCO,%,1.0
2026-M030-SCO-MAR,2026-M030-SCO-MAR_MAR,Counter Attack,In Possession,2%,Morocco,MAR,%,2.0
2026-M030-SCO-MAR,2026-M030-SCO-MAR_SCO,Set Piece,In Possession,3%,Scotland,SCO,%,3.0
2026-M030-SCO-MAR,2026-M030-SCO-MAR_MAR,Set Piece,In Possession,4%,Morocco,MAR,%,4.0
2026-M030-SCO-MAR,2026-M030-SCO-MAR_SCO,High Press,Out Of Possession,6%,Scotland,SCO,%,6.0
2026-M030-SCO-MAR,2026-M030-SCO-MAR_MAR,High Press,Out Of Possession,7%,Morocco,MAR,%,7.0
2026-M030-SCO-MAR,2026-M030-SCO-MAR_SCO,Mid Press,Out Of Possession,4%,Scotland,SCO,%,4.0
2026-M030-SCO-MAR,2026-M030-SCO-MAR_MAR,Mid Press,Out Of Possession,4%,Morocco,MAR,%,4.0
2026-M030-SCO-MAR,2026-M030-SCO-MAR_SCO,Low Press,Out Of Possession,1%,Scotland,SCO,%,1.0
2026-M030-SCO-MAR,2026-M030-SCO-MAR_MAR,Low Press,Out Of Possession,1%,Morocco,MAR,%,1.0
2026-M030-SCO-MAR,2026-M030-SCO-MAR_SCO,High Block,Out Of Possession,5%,Scotland,SCO,%,5.0
2026-M030-SCO-MAR,2026-M030-SCO-MAR_MAR,High Block,Out Of Possession,7%,Morocco,MAR,%,7.0
2026-M030-SCO-MAR,2026-M030-SCO-MAR_SCO,Mid Block,Out Of Possession,36%,Scotland,SCO,%,36.0
2026-M030-SCO-MAR,2026-M030-SCO-MAR_MAR,Mid Block,Out Of Possession,28%,Morocco,MAR,%,28.0
2026-M030-SCO-MAR,2026-M030-SCO-MAR_SCO,Low Block,Out Of Possession,15%,Scotland,SCO,%,15.0
2026-M030-SCO-MAR,2026-M030-SCO-MAR_MAR,Low Block,Out Of Possession,12%,Morocco,MAR,%,12.0
2026-M030-SCO-MAR,2026-M030-SCO-MAR_SCO,Recovery,Out Of Possession,4%,Scotland,SCO,%,4.0
2026-M030-SCO-MAR,2026-M030-SCO-MAR_MAR,Recovery,Out Of Possession,4%,Morocco,MAR,%,4.0
2026-M030-SCO-MAR,2026-M030-SCO-MAR_SCO,Defensive Transition,Out Of Possession,9%,Scotland,SCO,%,9.0
2026-M030-SCO-MAR,2026-M030-SCO-MAR_MAR,Defensive Transition,Out Of Possession,11%,Morocco,MAR,%,11.0
2026-M030-SCO-MAR,2026-M030-SCO-MAR_SCO,Counter-press,Out Of Possession,5%,Scotland,SCO,%,5.0
2026-M030-SCO-MAR,2026-M030-SCO-MAR_MAR,Counter-press,Out Of Possession,9%,Morocco,MAR,%,9.0
2026-M031-TUR-PAR,2026-M031-TUR-PAR_TUR,Build Up Unopposed,In Possession,39%,Türkiye,TUR,%,39.0
2026-M031-TUR-PAR,2026-M031-TUR-PAR_PAR,Build Up Unopposed,In Possession,11%,Paraguay,PAR,%,11.0
2026-M031-TUR-PAR,2026-M031-TUR-PAR_TUR,Build Up Opposed,In Possession,15%,Türkiye,TUR,%,15.0
2026-M031-TUR-PAR,2026-M031-TUR-PAR_PAR,Build Up Opposed,In Possession,4%,Paraguay,PAR,%,4.0
2026-M031-TUR-PAR,2026-M031-TUR-PAR_TUR,Progression,In Possession,20%,Türkiye,TUR,%,20.0
2026-M031-TUR-PAR,2026-M031-TUR-PAR_PAR,Progression,In Possession,7%,Paraguay,PAR,%,7.0
2026-M031-TUR-PAR,2026-M031-TUR-PAR_TUR,Final Third,In Possession,32%,Türkiye,TUR,%,32.0
2026-M031-TUR-PAR,2026-M031-TUR-PAR_PAR,Final Third,In Possession,9%,Paraguay,PAR,%,9.0
2026-M031-TUR-PAR,2026-M031-TUR-PAR_TUR,Long Ball,In Possession,1%,Türkiye,TUR,%,1.0
2026-M031-TUR-PAR,2026-M031-TUR-PAR_PAR,Long Ball,In Possession,16%,Paraguay,PAR,%,16.0
2026-M031-TUR-PAR,2026-M031-TUR-PAR_TUR,Attacking Transition,In Possession,11%,Türkiye,TUR,%,11.0
2026-M031-TUR-PAR,2026-M031-TUR-PAR_PAR,Attacking Transition,In Possession,35%,Paraguay,PAR,%,35.0
2026-M031-TUR-PAR,2026-M031-TUR-PAR_TUR,Counter Attack,In Possession,1%,Türkiye,TUR,%,1.0
2026-M031-TUR-PAR,2026-M031-TUR-PAR_PAR,Counter Attack,In Possession,3%,Paraguay,PAR,%,3.0
2026-M031-TUR-PAR,2026-M031-TUR-PAR_TUR,Set Piece,In Possession,9%,Türkiye,TUR,%,9.0
2026-M031-TUR-PAR,2026-M031-TUR-PAR_PAR,Set Piece,In Possession,11%,Paraguay,PAR,%,11.0
2026-M031-TUR-PAR,2026-M031-TUR-PAR_TUR,High Press,Out Of Possession,2%,Türkiye,TUR,%,2.0
2026-M031-TUR-PAR,2026-M031-TUR-PAR_PAR,High Press,Out Of Possession,1%,Paraguay,PAR,%,1.0
2026-M031-TUR-PAR,2026-M031-TUR-PAR_TUR,Mid Press,Out Of Possession,1%,Türkiye,TUR,%,1.0
2026-M031-TUR-PAR,2026-M031-TUR-PAR_PAR,Mid Press,Out Of Possession,1%,Paraguay,PAR,%,1.0
2026-M031-TUR-PAR,2026-M031-TUR-PAR_TUR,Low Press,Out Of Possession,0%,Türkiye,TUR,%,0.0
2026-M031-TUR-PAR,2026-M031-TUR-PAR_PAR,Low Press,Out Of Possession,1%,Paraguay,PAR,%,1.0
2026-M031-TUR-PAR,2026-M031-TUR-PAR_TUR,High Block,Out Of Possession,2%,Türkiye,TUR,%,2.0
2026-M031-TUR-PAR,2026-M031-TUR-PAR_PAR,High Block,Out Of Possession,1%,Paraguay,PAR,%,1.0
2026-M031-TUR-PAR,2026-M031-TUR-PAR_TUR,Mid Block,Out Of Possession,7%,Türkiye,TUR,%,7.0
2026-M031-TUR-PAR,2026-M031-TUR-PAR_PAR,Mid Block,Out Of Possession,12%,Paraguay,PAR,%,12.0
2026-M031-TUR-PAR,2026-M031-TUR-PAR_TUR,Low Block,Out Of Possession,2%,Türkiye,TUR,%,2.0
2026-M031-TUR-PAR,2026-M031-TUR-PAR_PAR,Low Block,Out Of Possession,46%,Paraguay,PAR,%,46.0
2026-M031-TUR-PAR,2026-M031-TUR-PAR_TUR,Recovery,Out Of Possession,8%,Türkiye,TUR,%,8.0
2026-M031-TUR-PAR,2026-M031-TUR-PAR_PAR,Recovery,Out Of Possession,6%,Paraguay,PAR,%,6.0
2026-M031-TUR-PAR,2026-M031-TUR-PAR_TUR,Defensive Transition,Out Of Possession,35%,Türkiye,TUR,%,35.0
2026-M031-TUR-PAR,2026-M031-TUR-PAR_PAR,Defensive Transition,Out Of Possession,11%,Paraguay,PAR,%,11.0
2026-M031-TUR-PAR,2026-M031-TUR-PAR_TUR,Counter-press,Out Of Possession,20%,Türkiye,TUR,%,20.0
2026-M031-TUR-PAR,2026-M031-TUR-PAR_PAR,Counter-press,Out Of Possession,8%,Paraguay,PAR,%,8.0
2026-M032-USA-AUS,2026-M032-USA-AUS_USA,Build Up Unopposed,In Possession,41%,USA,USA,%,41.0
2026-M032-USA-AUS,2026-M032-USA-AUS_AUS,Build Up Unopposed,In Possession,15%,Australia,AUS,%,15.0
2026-M032-USA-AUS,2026-M032-USA-AUS_USA,Build Up Opposed,In Possession,15%,USA,USA,%,15.0
2026-M032-USA-AUS,2026-M032-USA-AUS_AUS,Build Up Opposed,In Possession,12%,Australia,AUS,%,12.0
2026-M032-USA-AUS,2026-M032-USA-AUS_USA,Progression,In Possession,15%,USA,USA,%,15.0
2026-M032-USA-AUS,2026-M032-USA-AUS_AUS,Progression,In Possession,16%,Australia,AUS,%,16.0
2026-M032-USA-AUS,2026-M032-USA-AUS_USA,Final Third,In Possession,16%,USA,USA,%,16.0
2026-M032-USA-AUS,2026-M032-USA-AUS_AUS,Final Third,In Possession,18%,Australia,AUS,%,18.0
2026-M032-USA-AUS,2026-M032-USA-AUS_USA,Long Ball,In Possession,4%,USA,USA,%,4.0
2026-M032-USA-AUS,2026-M032-USA-AUS_AUS,Long Ball,In Possession,5%,Australia,AUS,%,5.0
2026-M032-USA-AUS,2026-M032-USA-AUS_USA,Attacking Transition,In Possession,12%,USA,USA,%,12.0
2026-M032-USA-AUS,2026-M032-USA-AUS_AUS,Attacking Transition,In Possession,29%,Australia,AUS,%,29.0
2026-M032-USA-AUS,2026-M032-USA-AUS_USA,Counter Attack,In Possession,1%,USA,USA,%,1.0
2026-M032-USA-AUS,2026-M032-USA-AUS_AUS,Counter Attack,In Possession,2%,Australia,AUS,%,2.0
2026-M032-USA-AUS,2026-M032-USA-AUS_USA,Set Piece,In Possession,7%,USA,USA,%,7.0
2026-M032-USA-AUS,2026-M032-USA-AUS_AUS,Set Piece,In Possession,11%,Australia,AUS,%,11.0
2026-M032-USA-AUS,2026-M032-USA-AUS_USA,High Press,Out Of Possession,6%,USA,USA,%,6.0
2026-M032-USA-AUS,2026-M032-USA-AUS_AUS,High Press,Out Of Possession,6%,Australia,AUS,%,6.0
2026-M032-USA-AUS,2026-M032-USA-AUS_USA,Mid Press,Out Of Possession,5%,USA,USA,%,5.0
2026-M032-USA-AUS,2026-M032-USA-AUS_AUS,Mid Press,Out Of Possession,3%,Australia,AUS,%,3.0
2026-M032-USA-AUS,2026-M032-USA-AUS_USA,Low Press,Out Of Possession,1%,USA,USA,%,1.0
2026-M032-USA-AUS,2026-M032-USA-AUS_AUS,Low Press,Out Of Possession,1%,Australia,AUS,%,1.0
2026-M032-USA-AUS,2026-M032-USA-AUS_USA,High Block,Out Of Possession,5%,USA,USA,%,5.0
2026-M032-USA-AUS,2026-M032-USA-AUS_AUS,High Block,Out Of Possession,3%,Australia,AUS,%,3.0
2026-M032-USA-AUS,2026-M032-USA-AUS_USA,Mid Block,Out Of Possession,6%,USA,USA,%,6.0
2026-M032-USA-AUS,2026-M032-USA-AUS_AUS,Mid Block,Out Of Possession,24%,Australia,AUS,%,24.0
2026-M032-USA-AUS,2026-M032-USA-AUS_USA,Low Block,Out Of Possession,16%,USA,USA,%,16.0
2026-M032-USA-AUS,2026-M032-USA-AUS_AUS,Low Block,Out Of Possession,28%,Australia,AUS,%,28.0
2026-M032-USA-AUS,2026-M032-USA-AUS_USA,Recovery,Out Of Possession,6%,USA,USA,%,6.0
2026-M032-USA-AUS,2026-M032-USA-AUS_AUS,Recovery,Out Of Possession,5%,Australia,AUS,%,5.0
2026-M032-USA-AUS,2026-M032-USA-AUS_USA,Defensive Transition,Out Of Possession,29%,USA,USA,%,29.0
2026-M032-USA-AUS,2026-M032-USA-AUS_AUS,Defensive Transition,Out Of Possession,12%,Australia,AUS,%,12.0
2026-M032-USA-AUS,2026-M032-USA-AUS_USA,Counter-press,Out Of Possession,19%,USA,USA,%,19.0
2026-M032-USA-AUS,2026-M032-USA-AUS_AUS,Counter-press,Out Of Possession,10%,Australia,AUS,%,10.0
2026-M033-GER-CIV,2026-M033-GER-CIV_GER,Build Up Unopposed,In Possession,32%,Germany,GER,%,32.0
2026-M033-GER-CIV,2026-M033-GER-CIV_CIV,Build Up Unopposed,In Possession,34%,Côte d'Ivoire,CIV,%,34.0
2026-M033-GER-CIV,2026-M033-GER-CIV_GER,Build Up Opposed,In Possession,17%,Germany,GER,%,17.0
2026-M033-GER-CIV,2026-M033-GER-CIV_CIV,Build Up Opposed,In Possession,17%,Côte d'Ivoire,CIV,%,17.0
2026-M033-GER-CIV,2026-M033-GER-CIV_GER,Progression,In Possession,23%,Germany,GER,%,23.0
2026-M033-GER-CIV,2026-M033-GER-CIV_CIV,Progression,In Possession,12%,Côte d'Ivoire,CIV,%,12.0
2026-M033-GER-CIV,2026-M033-GER-CIV_GER,Final Third,In Possession,23%,Germany,GER,%,23.0
2026-M033-GER-CIV,2026-M033-GER-CIV_CIV,Final Third,In Possession,15%,Côte d'Ivoire,CIV,%,15.0
2026-M033-GER-CIV,2026-M033-GER-CIV_GER,Long Ball,In Possession,1%,Germany,GER,%,1.0
2026-M033-GER-CIV,2026-M033-GER-CIV_CIV,Long Ball,In Possession,5%,Côte d'Ivoire,CIV,%,5.0
